"Решил купить утюг Philips жене. Решил попробовать купить в Юлмарте.Покупал там во второй раз. В первый раз остались не однозначные впечатления. Сделал заказ 07.08.2013 на доставку 08.08.2013 на работу (м. Авиамоторная).Номер резерва 106509250. Через час перезвонила девушка и сказала что могут доставить только 09.08 (в пятницу). На мой вопрос:Почему они не могут доставить завтра,как большая часть инет магазинов,ничего не ответила.Хорошо, говорю я, только доставить тогда надо до 16.00. Сможете. Или я лучше закажу в другом магазине. Конечно сможем-отвечает девушка. Я даже сделаю пометку об этом в вашем заказе. О.к.-говорю я. 09.08.13(пятница). До 14.00 Юлмарт никак не давал о себе знать. Хотя в других инет. магазинах приходит хотя бы SMS о том что сегодня доставка. Звонок после 14.00. Звонит отдел доставки Юлмарт. Говорят что доставят с 15.00 до 17.00. Я говорю что до 17.00 я ждать не могу и просил,когда оформлял заказ, доставить до 16.00. Максимум я могу подождать до 16.30 говорю я. Конечно,нет проблем, мы доставим до 16.30. Ждите.-говорят мне. 16.45-Я уже ухожу с работы,курьер так и не приехал и даже не позвонил. Сейчас 19.00-Мне никто не позвонил и ничего не привез.Никто даже не пытался позвонить и извиниться (у меня приходят СМС о вызовах если кто-то звонил и не дозвонился).Магазину все равно. Ну,что я могу сказать,господа. Магазин отвратительный, с таким отношением к клиентам,бизнес не делается. Никогда такого не было,хотя заказываю достаточно много. Другие магазины,типа JUST,ОГО. просто сказка по сравнению с Юлмарт. И 30% отрицательных отзывов с оценкой 1 или 2 наглядно подтверждают это. Больше не буду там ничего заказывать и буду отговаривать друзей и знакомых от покупки в Юлмарт. По моему мнению,это очень плохой магазин,господа,не покупайте там ничего.",1,21,1
"Приобрел стиральную машину, доставили своевременно и без проблем. Заказал на сайте юлмарта, подключение стиральной машины. Приехал мастер из ООО ""Элина Град"", подключил стиральную машину, опробовали, все вроде нормально. Проблемы начались, через несколько дней.В результате, неправльного подключения стиральной машины, чуть было не затопили квартиру, и соседей внизу. Вторую неделю, переписываюсь с Юлмартом и перезваниваюсь с ООО ""Элина град"", по поводу устранения недостатков, безполезно, проблема не решается.","3,5",21,1
14.07 увидела стиральную машину в доступе на сайте. Оставила заказ на сайте. Через буквально несколько минут мне перезвонила девушка-оператор и подтвердила мою покупку. Товар привезли ровно в назначенное время. Очень вежливые сотрудники. Хочу поблагодарить Юлмарт за своевременную доставку товара и оперативность работы. Буду советовать магазин друзьям.,5,5,19
"Отвратительный магазин , всё хорошо до первой конфликтной ситуации и вы станете им не нужны им нужны ваши деньги.На яндексе поддерживают юлмарт в озывах о юлмарт из 3 критических постов ни один не прошёл посмотрим как здесь поддерживают этот омерзительный магазин.",1,25,5
"Достоинства: Отличный магазин. Недостатки: Сайт неудобен: тормозит, долго грузится даже на новых ПК. Нет возможности осуществить заказ на определённую дату. Комментарий: Закупаюсь в нем постоянно, всем советую. Способ покупки: самовывоз",5,6,18
"11.10.2015 Приобрел в Компании Юлмарт жесткий диск Western Digital Caviar WD20EZRX. Упаковку не вскрывал, только сверил название модели.При подключении к Компьютеру жеткий диск то видится, то не видится, тормозит, глючит. 13.10.2015 понес на Бакунинскую в гарантийный отдел. При осмотре специалист выявил небольшую вмятину на корпусе и замятие на пластике разъема для подключения шлейфа.По гарантии поменять отказались, т.к. механические повреждения. Написал претензию на имя генерального директора. 19.10.2015 получил ответ от Степана Синяева, Старшего менеджера по работе с клиентами с отказом в удовлетворении претензии. Жесткий диск я разумеется не ронял.http://i57.fastpic.ru/big/2015/1026/0b/_62ac6d7536e1d66946e6d0226e3bd70b.jpghttp://i57.fastpic.ru/big/2015/1026/7b/_39d8c03eefbd8d7a6d3635392861e27b.jpgНа звонки Степан не отвечает, на почту тоже. При звонке в колл центр рекомендуют обращаться к нему, раз он претензию рассматривал.Обязательно проверяйте товар при покупке, иначе доказать что-либо потом будет уже невозможно. Честно говоря я эти замятия сам и не обнаружил, только когда сдавать по гарантии понес.",1,7,0
"В Юлмарте Казань, аутпост Савиново продавец Алексей занимается мошшеничеством. Подменил мою microsd 64 при гарантийном обращении на карту памяти другого производителя, видно что схема проработана, делает не в первый раз. Было это 24.10.2015 В 19-00.До этого мне пытались продать планшет со стёртвм серийным номером",1,6,0
"28.102014 купил ноутбук Sony Vaio svf13n2j2rs, 15.07.2015 он сломался, отвез в гарантийные сервис возле метро Электозаводская. Числа 20 августа позвонили из sony и попросили пароль для калибровки экрана. На мой вопрос ""Как скоро я смогу забрать свой товар."" в центре Vaio сказали что через неделю-две максимум он будет в Юлмарте. В начале сентября возвращаюсь из отпуска, звоню в гарантийный отдел и узнаю что ноутбук еще не готов (отведенные 45 дней прошли, никто мне ничего не сообщи, за день просрочки начисляется 1% пени от стоимости, это кто в суд пойдет), но мне сообщают, что по моему гарантийному случаю вынесено решение о возврате средств, что бы все понимали с начала 2015 года Sony прекратила производство ноутбуков, а те, что еще остались на рынке стоят от 75000 и выше, я брал за 40000, т.е. деньги забирать меня не устроило, потому что за такую сумму сейчас даже другой марки со схожими характеристиками ничего не возьмешь. Так как мне звонили из Vaio и сказали что экран заменен я посовещавшись с сотрудником Юлмар решаю, что товар просто не успели доставить и решаю еще подождать. Жду месяц, звоню каждую неделю, глухо. С начала октября пытался узнать на какой стадии ремонт, в Юлмарте информацией не располагают и в Vaio они звонить не хотят, они якобы этим не занимаются. Звоню сам и в Vaio мне сообщают, что мой ноутбук отремонтирован, еще в августу. Перезваниваю снова в Юлмарт, спрашиваю что они делают 2 месяца с моим ноутбуком(к слову уже было 20 октября), девушка, по видимому оператор, минут 20 мурыжит меня на линии после чего выносят вердикт-ноутбук на подлежит ремонту. Как... Его же в августе сделали. Забирайте деньги говорят. На следующий день приехал в гарантийный центр на Электрозаводскую, куда сдавал, сказал что им не верю пусть возвращают мой ноутбук, либо пишут письменный отказ в возврате оного. Нашли за 2 часа. Он оказывается на Войковской 2 месяца пролежал.заказа № 0012934009",1,11,1
ЗАРИКАЛСЯ ДО ЭТОГО что покупать в юлмарте ничего небуду была на вроде такой истории .купил товар заказ №0025590579 . минимойка Интерскол АМ-120/1500С принес домой включил )) не работает тут-же приношу назад мне отвечает директор офиса отправим на ремонт ... я в ох## товар куплен пару часов на зад и мне ненужен ремонтированный товар мне отказали в выплате денежных средств я написал притензию сказали ждать 10 дней и выдали расписку № 238419122,1,14,1
"Я сделал заказ 25355320 со СРОЧНОЙ доставкой, оформил в 12:47. Ваш магазин декларирует срочную доставку в течении 2-х часов. Оператор мне отзвонился через 10 минут после моего заказа и сообщил, что курьер перезвонит, как только выедет. До 15:05 (прошло два часа...) не было ни одного звонка, я сам перезвонил в ваш колл-центр. На мой вопрос по доставке и курьеру сказали, что вот-вот курьер мне перезвонит. Курьер перезвонил в 15.20 и радостно сообщил, что он сейчас на Планерной и приехать может только через полтора часа. Но если я прошу срочную доставку, стоимость которой - половина стоимости моего заказа, то я готов платить эту сумму, лишь бы мне привезли товар вовремя, как обещано, ЭТО РЕАЛЬНО БЫЛО ОЧЕНЬ СРОЧНО. Магазин меня просто подставил",1,16,0
"Заказала в магазине стремянку на 5 ступеней. Оплатила по карте товар и доставку, стремянку привезли на дом. Привыкла доверять людям (лох, да, знаю), ну и вообще - ну что можно перепутать в стремянке. Это же не телевизор и не компьютер, решила я и расписалась за товар.Через пару часов пересчитала ступеньки - их 4.То есть мне продали более дешевый товар по цене более дорогого.На все мои письма с претензиями поступил ответ: самадуравиновата, надо было проверять при приемке, а теперь мы, ТАК И БЫТЬ, сделаем для вас грандиозное одолжение и вернем вам деньги.Только вам надо привезти стремянку в магазин на своём горбу. И да, про возврат 500 рублей за доставку некачественного товара никто не говорил.Я поблагодарила компанию Юлмарт за грандиозное предложение и сообщила, что напишу об этом аттракционе неслыханной щедрости во все отзовики. Вот, пишу.Не покупайте в компании Юлмарт.А если уж довелось - тщательно всё проверяйте. Пересчитывайте до последнего гвоздя.PS пользуясь случаем, передаю привет Старшему Менеджеру по работе с клиентами Александру М.",1,26,1
"Заказал видеокарту ASUS GTX680-DC2-2GD5 продавалась за 2690р Б\У после ремонта. Пришло смс что карта будет 30 сентября 2015 уже в магазине. Теперь выяснилось что карты уже нету.  A. Их было 3 штуки, я успел урвать только одну. В итоге не получил нифига. Плюс хамство в магазине, сказали пиши жалобы, и что то там про свой штат юристов говорили. Вообщем быдло они и в африке быдло.  Буду подавать в суд, но они мне эту карту всё равно отдадут...",1,9,1
"Авторитет магазин начл терять в моих глазах тогда, когда я купил в нем подарок Маме, это был ноутбук, недорого( 30 ты рублей) проверять не стал на месте( это ж юлмарт, подумал я) но когда подарил и открыл коробку, обнаружил скол на корпусе, ну да ладно подумал я, бывает и просто забил. Но вторя истоия окончательно вынудила написать этот отзыв...Я купил своейдрагоценной супруге моноблок в офис, все шло нормально, пока у него не накрылась матрица, отнесли по гарантии, его приняли с герем по полам(об этом ниже), и тут настало время забирать наш моноблок после ремона, при этом обнаружили, что механически сломана клавиатура, попросил на месте поменять на другую, на что получил жесткий отказ. Ладно, написали претензию, её удовлетворили и по телефону сказали, мол приезжайте забирайте. Хорошо, приехали и слышим: ваша коавиатура еще не пришла, ждите, хорошо, отдайте хотябы моноблок, клавиатуру заберем потом, попросил я, но мне отказали... Мне не дали МОЙ моноблок, все бы ничего, но после сдачи по гарантии прошло уже 60 дней. Сегодня отнесли им претензию с требованиями решить проблему, так же были в защите поав потребителей, там нам рассказали как себя вести и т.д...Так же хочу отметить грубость и неуважительное общение менеджеров в гарантийном отделе, ведут себя так, как будто бы я им денег должен и пришел к ним домой...В общем хочу всех предупредить, что юлмарт уже не тот, покупая там что либо будьте готовы к свинскому отношению, и вообще мой личный вам совет, покупайте технику в других иагазинах...П.С Моя последняя надежда, что все это частный случай и что юлмарт всетаки не такой плохой... Если руководство или люди, которые отвечают за качество обслуживания читают это, то я готов обьяснить в личной и телефонной беседе свои недовольтва более подробно...г.Казань юлмарт парина 3Номер расписки: 228129837",1,17,0
"Ужасный магазин . Заказал пульт для автомагнитолы , должны были привезти на следующий день , фигушки . Через 3 дня ожидания заказ вообще потерялся по "" техническим причинам "" , как сказала "" специалист "" в телефоне , которую ждал 30 минут , прослушивая "" Времена года "" . Не связывайтесь с этим ужас-магом .",1,10,1
"ужасный магазин..Изменился, цены высокие, отзывы липовые..Магазин на Коломенской щелковской.Консультанты сразу 10 человек тут как тут, когда заказ выше 10 тысяч..",1,6,1
"Заказал 2 товара : циркулярку и краскопульт  заказ № 0024291646 от 08.09.2015г самовывозом из Новокосинской 47. Приезжаю 09.09.15 циркулярку выдали краскопульт нет. ""Не нашли на складе"" - серьезная причина. Позвоним Вам завтра. Естественно никто не звонил. 10.09.15 проверяю на сайте - заказ готов , забирайте с 10 09 до 12.09. Приезжаю 11.09 краскопульта нет потому что они кончились вообще... ""У нее так в компьютере"". Извинения. Не надейтесь. Так что выводы делайте сами.",1,12,0
"Пытался собрать системник в это магазине (заказ №24023862).Косяки начались при формировании заказа. (Например, общая сумма заказа превышала стоимость комплектующих) Продавец-консультант сказал, что будет все нормально и сказал ждать смски из магазина о готовности товара, но при этом посоветовал на всякий случай (..) позвонить в магазин перед тем как пойти туда забирать товар. Пришла смска... позвонил в магазин - девушка ответила, что привезли комплектующие, но системник не собран... выяснилось, что они запутались в своих обещаниях и попросили подождать еще одной смски. Пришла вторая... позвонил в магазин, сказали прийти ""завтра"". ""Завтра"" позвонили сами и сказали  (""старший менеджер магазина на Кутузовском проспекте""), что товар будет точно в воскресенье во второй половине дня  - ""можете проверить в личном кабинете"". Проверил в личном кабинете и пошел в магазин. Товара там не оказалось, на мои вопросы где и когда что-нибудь будет - продавцы-консультанты с тупым выражением лица повторяли, что они здесь не причем и ничего не знают. На следующий день отменил заказ - ни ответа, ни привета. Из чего можно сделать вывод о том, что мой системник они даже не начинали собирать (в течение 6 дней) ... а время мое отняли.НЕ ЗАКАЗЫВАЙТЕ  СИСТЕМНЫЕ БЛОКИ В ЮЛМАРТЕ. ДА И ВООБЩЕ, НИЧЕГО НЕ ПОКУПАЙТЕ В ЭТОЙ ПОМОЙКЕ...",1,10,1
"ОЧЕНЬ ПЛОХОЙ МАГАЗИН. ПО КРАЙНЕЙ МЕРЕ В САРАТОВЕ, Их цель - одна, а помочь тебе потом не помогут. На клиентов им наплевать.За последний год столкнулся 3 раза с истинным ХАМСТВОМ и ОТСУТСТВИЕМ ПОМОЩИ.1. Купил эхолот. Инструкции на русском не оказалось. На обращение предоставить - отмахивались, хамили. НЕ ПОМОГЛИ. Написал по обратной связи им, получил ответ из САРАТОВА, такой же - ни о чем.2. Закал смарт-часы. С доставкой. Приехал курьер, расплатился, забрал коробку. Через минуту начал открывать, смотрю коробка без пломбы. Вынимаю , а они б/у видны царапины и сорванные винты. Звоню в их офис, отдел доставки. Дайте говорю номер телефона экспедитора который доставлял такойто номер заказа, чтобы вернуть ему этот брак (прошло 2 минуты, далеко то он не уехал). Всем по фигу. Езжайте в офис, оформляйте и так далее. Ну да, делать же нечего (наверное мы все не работаем(() поехал, по пробкам, просидел там. В итоге минус 4 часа из жизни. А часы были последние. Смотрю сразу снова появились в продаже - заведомый брак выставляют.3. Сегодня. Сломался робот-пылесос Панда. Ремонт пост гарантийный. При покупке адреса сервис центров не дали. Звоню сегодня (8452)399-599 гарантийны отдел добавочный 3. Берет менеджер, если не ошибаюсь Елена. Я прошу, сообщите мне адрес сервисного центра, где я могу отремонтировать робот-пылесос Панда. Говорит - нет такой информации. Прошу - найдите. Ответ - идите в любой сервис где ремонтируют роботы-пылесосы. Я говорю, не знаю адресов, подскажите пожалуйста. Ответ - нет такой информации, снова прошу найдите. Тут начинается раздраженная реакция и хамство менеджера. Прошу, дайте контакты поставщика, я у него узнаю где сервисный центр. Снова хамство и раздражение и так несколько минут. Настаиваю - поищите, Вы обязаны. Далее мне отвечает с издевкой - поищу, но это долго будет. Говорю ничего, я подожду. В итоге 2 часа слушал музыку из телефона.С этим мириться трудно, а бороться не возможно. Остается писать отзывы, чтобы других клиентов обезопасить и направить в другие магазины. И писать жалобы в роспотребнадзор. Надеюсь, что, как и все зажравшиеся компании, Юлмарт с таким отношением скоро погибнет.",1,12,1
"Пытался написать отзывы о различных товарах,о выявленных недостатках,ни один отзыв так и не опубликовали.",4,16,4
"Работа хуже чем в Совке. Хамство и сплошная неграмотность в техническои плане. Хотел поподробнее узнать о Адаптер сетевой Qumo USB, 2,4 А, белый, + кабель micro USB и адаптер micro USB - Lightning, Москва . Картинка расплывчатая. Заказал звонок. Интересчно стало, что за АДАПТЕР. Ответили, начали допытываться: адрес и т.д Может ещё личный счёт указать. Или росвятить с кем сплю. После переключения на ""тех отдел"" через пол часа сбросил вызов, так и не дождавшись ответа....Никому не советую связываться с неграмотными кидаловыми. Поверьте, нервы дороже денег.Ваш Иван Иванович. военный пенсионер, капитан радиотехнических войск.",1,13,3
"Отличный магазин один раз купил стабилизатор напряжения за платил принес домой открыл а он расколотый ,потом принес обратно показал забрали у меня и сказал приходите завтра да дым  стабилизатор на пряженния другой ,и дали другой стабилизатор напряжения за который я заплатил....Сотрудники там хоть  подскажут и скажут  чего лучше вам потойдет а чего не потойдет.",5,2,14
"ОСТАВИЛИ ребенка без подарка к дню рождения.Не верьте, манейбек не работает...Муж пробовал вернуть на следующий день телефон, купленный ребенку на день рожденье, отказывают и берут товар на проверку на 20 дней (заказ 23015432), при этом говорят, что такое правило на все товары.",1,16,1
"Безобразие.....Безобразно качество. Кажется,что сливают туда весь брак. Купила ноотбук сыну-месяц гарантийка выявляла заводской брак. Купили новый-дороже с установленным виндоос,в котором оказалось море-вирусов и глюков.С серверами соединения нет. Хамские сотрудники.На письма гарантийный отдел не отвечает. Кое как дозвонилась до менеджера клиентского отдела,который на вопрос -Где мой ноотбук ,его месяц как нет и не ответа ,не привета. Теперь сидим и мучаемся с новым .Предлагаю,всем кого обул магазин подать на ЮЛМАРТ в суд и коллективную жалобу в различные инстанции. Мой номер: 89260720802 Юлия",1,21,1
"Заказ №0022509057. от 21 июля. до сих пор не привезли. должен был быть 25. 25-го заверили что обязательно приедет 28(мол едет с другого склада). сегодня сказали что заказа нет. на сайте написано что есть в наличии. ремонт стоит неделю из-за коробки ламината. бардак товарищи. сегодня оставлю пару отзывов о вашем самоотверженном и доблестном труде. Имя: Виктор  Номер заказа: 0022509057обработано, сформирован ответ:Добрый день, Виктор.Спасибо за Ваше обращение через форму обратной связи.Приносим глубочайшие извинения за доставленные неудобства.К сожалению, произошел сбой в работе склада, из-за чего были нарушены сроки поступления заказа.На данный момент наши специалисты исправляют эту ошибку.Ваш новый номер заказа 22750451. Срок резерва до 03.08.15.Товар должен поступить в этот срок.сказали нет и не приедет.... идет вторая неделя. ремон стоит из-за коробки ламината",1,7,0
"отличный магазин. Кто говорит, что товар некачественный или доставка долгая, ноя я никогда не сталкивался с этим. Отличный ассортимент товаров, вежливое обслуживание, удобные центры выдачи товаров.",5,2,7
"Другу под видом нового планшета продали б.у. отремонтированный, в последствии он это обнаружил по малозаметным на первый взгляд внешним признакам и продаже ему не той модели которую он заказывал перед тем как забрать... ну я подумал это фигня, бывает.А вот сегодня сам напоролся на их мерзость, система оголённо капиталистическая, плевать на всех, главное прибыль. Купил ноутбук в подарок родителям, он сломался не прошло недели, треснула матрица, но без воздействия, точнее воздействие было это открывание и закрывание крышки, вот и всё. Кароче матрица треснула, от угла экрана, отказались менять, так как ""невозможно выяснить по какой причине она сломалась"" Естественно сразу напели что я сам сломал экран, а по другому сломаться матрица никак не может. Ну-ну, а от того что этот тупой ноут волнами экран искажает при наклоне экрана, тоже не может... или от некачественного закрепления, или ещё по чему-то... Кароче получил официальный отказ в гарантийном обслуживании, написал главе гарантийного отдела, ответил менеджер Бабкин Евгений, мол так и так помимо стандартных фраз написал что прошло ""много времени"", но да думаю, менее недели это почти вечность для юлмарта. Теперь буду писать куда только можно, дабы обезопасить других людей от такого кидалова, продали неисправную технику ещё и ""дурака"" включают, мол не может она сломаться сама по себе, ну видимо они вообще не понимают как планета устроена, например когда рак у кого-то из них возникнет, пусть говорят себе в зеркале, что не может сам по себе.... НУ конечно не сам по себе, "" и себе самому не лги, что не нужно платить долги""Не покупайте у них, юлмарт это дерьмо, больше туда ни ногой.",1,17,2
"выставляют позиции по резине брендовой на 20% дешевле чем в хороших интернет магазинах оказывается что в наличии всегда только одно колесо и даже под заказ нельзя взять 4, зато из 20 брендов представленных в каждом размере можно всегда купить амтел и каму евро... короче еще те разводилы",1,12,1
"Юлмарт в питере тоже испортился...Поднялись непомерно цены, отвратительное обслуживание, Аутпост на шоссе Революции почти не работает, там девушка все время куда то пропадает, долго привозят заказ не актуально наличие на сайте....Короче сделал заказ на компанию запчастей, все оформил сразу оплатил, выбирал запчасти которые уже были в наличии и могут быть доставлены уже завтра, в итоге уже неделя прошла и заказ до сих пор комплектуется. видимо все таки не все запчасти были в наличииНе стоит пользоваться этим магазином.....",1,13,2
"Ранее неоднократно пользовался магазином Юлмарт. В очередной раз сделал заказ с условием самовывоза на следующий день после 10 часов. Никакис сообщений от магазина не поступало и на следующий в 18-20 я был у аутпоста Дубровка. Аутпост был закрыт, сотрудников в нем не было (аутпост прозрачный). Сделав несколько звонков в колл центр и прождав около 30 минут не смог найти персонал аутпоста, Только у 3-го сотрудника коллцентра выяснил, что и жду то зря, так как мой заказ даже не доставлен в аутпост, Мне было предложено отменить заказ без всяких извинений и предложений урегулировать проблему. Видимо Юлмарту больше не нужны клиенты и можно легко ими разбрасываться.",1,18,2
"Очень жалею, что обратилась в этот интернет магазин. Я часто совершаю покупки через интернет. Все организации без вопросов меняли  товар или довозили не достающие детали и т.д… но такое в первый раз.  Так называемый    обходите стороной. Заказывала в подарок  отцу  заточенный станок. Привезли вовремя , а дальше началось….. Открыли коробку и увидели , что пластмассовая емкость с крепежами отколота. Позвонили в гарантийный отдел. Сидят менеджеры, которые не принимают решений связанных с гарантией.  А как красиво на их сайте написаны гарантийные обязательства .Вопросов для чего они там... Связаться с руководством не возможно, только интернет переписка, где они принимают решение соблюдать или нет права потребителя. Переписка заняла 4 дня.  Мне сказали, что нет возможности установить, когда произошел скол вовремя доставки их  курьером  или нет. В общем, я осталась виновата за свои деньги товар мне не поменяли кодекс РФ по правам и защите прав потребителя они не знаю, а знают все, что в их пользу.  Надеюсь, что люди читают отзывы  и выводы будут верными. Отвратительно за свои деньги получать испорченное настроение и нервы.",1,25,3
"Заказ по счету : Счет №0018905028Была осуществлена сборка системного блока на сумму порядка 100000 рублей, забыли поставить Bluray привод, после чего сказали он будет в подарок к сборке идти, просил выслать после такого щедрого подарка список комплектующих,всячески уходили от этой темы, как в итоге, в системный блок за такую сумму поставили самый дешевый за 1300 рублей шумный и некачественный блок питания, от гула которого просто уши вянут в закрытом офисном помещении, в итоге предложили обратиться в сервисный центр. Менеджер Юлмарта Егор Демин всячески искал всевозмржные отговорки и оправдания, то больничный, то уволен начальник гарантийного отдела, то это не по регламенту, а тогда спрашивается, а по регламенту продавать заведомо некачественный товар.. Очень не советую связываться с этой фирмой, за последние 3 заказа одно только разочарование. А больше всего раздражает отфутболивание корпоративного, гарантийнго отдела, и отдела обратной связи,никто не отвечает на письма, только менеджер звонит несет чушь постоянно.",1,15,4
"Это не магазин, а какой то лохотрон.Привозят телевизор, включать не разрешают, аргументирую что после улицы тв должен прогреться до комнатной температуры. Расписываюсь что внешний вид ОК. А через два часа , после включения, оказывается, что ТВ имеет дефект матрицы. Звоню на горячую линию магазина, там говорят привозите посмотрим. У меня трое детей именно из за этого я и заказывала по интернету доставку до дома. в Call центре соглашаются, что если прислать фото дефекта то они сами заберут. Тем более телевизор весит более 5 кг размером 47 дюймов и ехать из Пушкино в Москву на такси затруднительно. Высылаю фото как просили и получаю ответ, что письмо переправлено в компанию LG и там будут решать по гарантийный случай или нет. Где ЛОГИКА... Получается оплачиваешь товар онлайн, а доставка может его разбить или даже в магазине вложить в коробку не рабочий товар , а виноват покупатель. Удалось всё таки переправить телевизор до магазина. При приёмке эксперты гарантийного отдела нашли трещинку в экране в нижнем левом углу. Также они обратили внимание, что упаковочный материал (пенопласт) в том месте где дефект матрицы пробит от удара. И посетовали на качество доставки по нашим дорогам. Но обменять телевизор всё равно отказались не смотря на эти факты... Я понимаю,что если я покупаю товар в магазине и он не качественный то имею полное право на замену. О чём не однократно и писала и говорила представителям магазина. Чувствуется , что придётся обращаться в общество прав потребителей и готовиться к судуЕлена Номер заказа: 0019569825",1,31,3
