"заказывала к 8 марта подарок маме- цифровую фоторамку. Понадобилось 3 дня, чтобы доставить товар в миниситилинк ( к ним народ ломится что-ли с таким обслуживанием.). В итоге пришла смс, что товар доставлен, а через некоторое время перезвонили и сказали, что товара нет в наличии. А час назад, когда отсылали смс вы этого не знали.. Никогда ни я ни мои знакомые не будем обращаться в этот совок.","1,5",13,8
"Заказ №W0476449Сделал заказ договорились что доставка будет через 2 дня.. на пятницу с 10.00-18.00, время рабочее, приехал на работу первым делам позвонил в Ситилинк и уточнил стоит ли комементарий к заказу что перед доставкой примерно за час созвониться со мною(добраться до дома), отпросился с работы за свой счет....Примерно в 13.00 позвонил курьер Александр и сообщил мне что он находиться уже практически по адресу, объясним ему что был коментарий к заказу чтобы предупредить о доставке в ответ получил ответ которого никак не ожидал - ждать я не буду, заказ отменяется, созвонившись с менеджерами ответил Алексей Носов которому судя по всему плевать на клиентов. Он объяснил мне что все коментарии это чушь, и у них не сообщают о доставке., тем временем снова позвонил курьер (прошло 25 минут) и сообщил что все он уезжает и доставки на сегодня мне уже не ждать. (ехать до адреса мне 38 минут), позвоним снова в магазин попросил чтобы меня соеденили с Алексеем Носовым (ожидание на линии около 5 минут), после чего просто бросили трубку, набрав снова (ожидание на линии около 9 минут) попросив соеденить с тем же Носовым последовал ответ что он занят и перезвонит, прошло минут 30-40 звонка так и нет...., потрачено время, деньги, нервы (срочно нужна был компьютер до выходных) а самое главное потеря доверия к этому магазину. вернее к отношению сотрудников. как курьерской службы так и менеджеров.Я понимаю что мой отказ от товара никак не отразится на прибыли компании, но искрене верю что руководство компании примет во внимания отзыв для изучения ситуации.Перед отправкой этого отзыва попытался еще раз связаться с менеджером (Алексей Петухов - менеджер принявший заказ и написавший коментарий к заказу), он сказал что переведет на старшего, но при этом просто сбросил трубку.p.s. Обслуживал две организации в этом магазине, теперь даже вспоминать не стану про него, менежмент и доставку пора менять полностью. Видать времена совдепии еще не скоро покинут нашу Родину )","1,5",44,12
"Согласен с предыдущими отрицательными отзывами.Эта шарага просто издевается над покупателями.Сталкивался с тем что мне ставили на заказ не то что я заказывал у себя в личном кабинете у них на сайте.Главное заказ приходит на почту правильный,а в так называемый mini-магазин другой.А в последний раз вообще,с начала позвонили и по просили подтверждение заказа,а потом как полагается пришла смс-ка,что товар доставлен по указанному в заказе адресу miniмагазина,только там оного не оказалось.А самое главное это отношение тамошнего продавца, извиняюсь ругаться здесь нельзя.На мою просьбу выяснить почему смс-ка о доставке пришла,а товара нет у него на точке,он сказал что это не его дело и он звонить не будет.Типа тебе надо ты и выясняй.Теперь придётся искать новый магаз.А этот ни кому не советую......",1,27,11
"Заказывал не однократно, пользовался их точками мини(бесполатная доставка к ближайшему от вас метро). Товар поступал вовремя, приезжало то, что заказывал, заказ оформлял сам на сайте. Самовывозом забирал, очереди бывают, бывают очень большие очереди.Гарантийный отдел - дозвониться тяжело, оставил запрос на обратный звонок, связались сами и все решили.Очень доволен , что воспользовался их услугами .",5,10,11
"Заказал товар,сразу через 5 мин позвонили-сказали что заказ будет в mini в срок)так оно и было)приехал ,провериил качество (все в норме) забрал)никаких трудностей не возникло ,как бывало в других магазинах, вообщем заказывайте здесь ))",5,4,13
"Очень слабая организация в плане логистики. При небольшом количестве покупателей и очень небольших объемов заказа ждать сборки можно до часа, не говоря уже о предпраздничных днях.Постоянно чего-то нет на складе (из уже оплаченного заказа), такое чувство, что на складе работают люди, не умеющие считать.Гарантийная служба - это вообще песня... Готовы отказать в возврате товара или гарантийном обслуживании пользуясь любой возможностью, вплоть до повреждения упаковки при вскрытии в местах снятия упаковочного скотча (это не шутка).При возврате товара не возвращают бонусы с помощью которых был оплачен товар.Вообщем, девиз магазина: ""Без лоха жизнь плоха"" и ""Все клиенты - быдло""","2,5",28,7
"Пишу отзыв только из-за того, что на другом известном поисковике фальшивые положительные отзывы о этом магазине. Заказал у них телефон, с доставкой косяки, с заказом тоже. Написал отзыв, долго уговаривали по телефоу: а удалите свой отзыв, а еще что-то сделайте и т.д. Уважаемые. Повышать качество работы надо.А пока ушел к конкурентам и ставлю оценку: очень плохо.",1,36,6
"Более отвратительного магазина на данный момент я даже не знаю............. Три раза с ним столкнулся и три раза у них косяки. Первый раза заказали эл.плиту( привезли с опозданием в № дня так еще и не того класса).Второй раз заказали сот.телефон.Уже поехали забирать сами( телефона не оказалось, продавец сказал что заказ есть а товара нет. Попросили его уточнить- он сказал что на складе кладовщику искать лень и ваащеее он занят). третий раз и последний заказали ноутбук. купили. привезли. НЕ РАБОТАТ. При попытке вернуть товар продавцу и поменять на аналог получили ответ что только после проведения экспертизы. Было это в декабре2010 года. Результат экспертизы ждем по сей день. ОБХОДИТЕ ЭТУ СЕТЬ СТОРОНОЙ .",1,53,14
"Заказал 12 января 2011 года микроCD карту Transcend на 16Gb.Привезли в оговорённый день, 13 января, хотя и без обещаного предупреждения. Но на этом всё хорошее закончилось, карта оказалась левой, ёмкость 1Gb вместо 16, скорость записи соответствует 2 классу, но никак не 6. Притом, в момент первого включнения на компе высвечивается 16Gb (т. е. при покупке даже распечатать и вставить карту в телефон, или фотоаппарат недостаточно для проверки, надо записать информации на 1Gb). При записи процесс зависает прерывается на 1Gb, дальше форматирование и выяснение фактической ёмкости - 1Gb. На карте нет серийного номера, обязательного для продукции Transcend. Гарантийный центр Ситилинка стабильно не отвечает на телефоннные звонки.Врядли сотрудники Ситилинка не в курсе, чем они торгуют.",2,147,16
"покупал у них комп...радуюсь ему ..доставка..очень быстрая..живу за мкадом ..150 рублей ..к общей цене доставки даже не почувствовал..еще ..два плюса..цена..низкая..качество ..на самой , что возможно, высоте ...короче..спасибо ситилинку , что он у нас есть ))",5,7,8
заказывал три раза и все эти три раза просто торчааааал в очереди...я некогда не думал что буду ждать мышку за 500 рублей 3 часа...... к приобретенному товару притензий пока нет.,"3,5",4,3
"Ползуюсь услугами этого магазинва третий раз, последнии два - прямо перед новым годом, проблем не было, мне понравилось.",5,5,5
"2.07.12 приобрёл автомагнитолу пионер в чудо магазине. на следующий день распечатав коробку обнаружил что на ней невозможно прослушивать сд диски, в принципе разъём под флеш накопитель имеется ничего страшного, но так как живу недалеко решил заменить на другую . наивный)))) надо было сначала почитать отзывы, ведь это сделать нереально. отстояв очередь в отдел гарантии начал смотреть на это шоу. они что то там искали(внешние повреждения) ну и конечно нашли МАЛЮСЕНЬКУЮ царапинку которая всё и решила. сказали что пользовался магнитолой,хотя куплена была несколько часов назад. не исключаю что сами что то там на ней сделали пока носились с ней по отделу. работает пока нормально но осадок остался неприятный, в других магазинах проблем с обменой никогда не было, дорогую вещь здесь я покупать не решился бы. чехол для планшета да и всё пожалуй.",1,60,7
"Брал про запас в марте несколько HDD, Недавно вскрыл один, не работает, вскрыл второй - опять не работает. Отвёз в сервис, по одному отказ из-за деформированного пластикового уголка, второй держали больше месяца, - возврат денег. Вчера вскрыл ещё один, подключил, словил BSOD, куча битых секторов, на пластике опять уголок смят, скорее всего опять откажут в гарантии :(. Я знаю что я не ронял и не бил, только кому это теперь докажешь, бьют скорее всего на складах Ситилинка и доставке. Через металлизированную упаковку эти повреждения сложно заметить.Покупаете в Стилинке, всё вскрывайте, особенно диски и очень внимательно осматривайте, все углы, рёбра, поверхность, при наличии минимальных повреждений отказывайтесь – иначе в сервисе откажут Вам.При сдаче в гарантию только что извлечённого устройства из упаковки пишется, что Б/У, незначительные мех. повреждения.Жаловался у них на форуме, ответили с подтекстом, что «не важно что это Вы наш клиент, не важно что Вы у нас потратили миллион за месяц, основная задача ГО – списать проблемы на клиента, иначе мы несём денежные потери». Это уже начинает смахивать на почивший Санрайз, помню как они в гарантийке рассматривали каждый элемент монтажа на материнских платах и видеокартах, и найдя малейший дефект отказывали в гарантии ( не секрет что при желании подобный дефект можно найти на любом новом и отлично работающим изделии).А я пожалуй поищу контору с более аккуратным складом и доставкой и более заинтересованной во мне. Может другим мой лимон оборота будет более интересным, и они будут больше стараться и более лояльны.","3,5",65,7
"Уважаемые сотрудники ""Ситилинка"". Случайно обнаружил, что за 1 час 6 человек ""заплюсовали"" положительные отзывы о Вашем магазине, и столько же ""заминусовали"" негативные отзывы Ваших покупателей. Просьба. Вместо того, чтобы поднимать свой рейтинг ""лайками"" Ваших ""пополизов"", не соизволите-ли ВЫ ответить недовольным покупателям, или хотя бы извиниться за доставленные неудобства. Мы, покупатели, будем Вам БЛАГОДАРНЫ. )",1,88,9
"купил упавший ж.диск. Была экспертиза, конечно магазин не виноват. Купивший уронил. А кто же. Никто не сомневался. Не ищите правды в этом магазине. Юрист Воропаева М. защищает интересы своего магазина (а чьи же. не покупателя ж). Если не дай бог при покупке Вы что то не увидели (а товар они не проверяют.). То попали. В этом магазине можно не боясь делать покупки до 500 р., если что (а это ""что"" в данном магазине очень вероятно) не так обидно будет.",1,52,6
"Если Вам не жалко своих нервов и сил-добро пожаловать в ""чудо"" интернет-магазин Ситилинк.Начну сначала. Купили ноутбук папе в подарок на юбилей.Вручили.Когда открыли коробку, обнаружили, что клавиатура только латинская.Русских букв нет вообще.Настроение было подпорчено.Дозвониться не смогли, написали претензию.Перезвонили сами и говорят: привозите.Вообще-то мы заказывали доставку и оплачивали её...Начались разборки и мотание нервов.Попросили сфотографировать клавиатуру, сам ноут и....серийный номер.Целый день… фотографировали, писали, ругались по телефону и вот кульминация...Приходит ответ.По данному заказу был отгружен ноутбук 652571-Ноутбук 17.3"" HP Pavilion g7-1301er, AMD A4 3305M, 1.9ГГц, 4Гб, 500Гб, AMD Radeon HD 7450M - 1024 М с серийным номером 5CD206549T, а на представленной фотографии другой серийный номер 5CD2065LP4, который не зарегистрирован в СИТИЛИНКЕ.Претензия не подтверждена.Ну не их это ноутбук. А чеки мы сами себе выписали.И пришлось юбиляру самому ехать в эту контору...В итоге поменяли.Но чего это стоило...И надо сказать, что ноут был явно ""серый"" .Ростестом и не пахло.При получении коробку не открывали.","2,5",94,16
"Приобрел планшетный компьютер AcerW500 в магазине Ситилинк по адресу ул. Дубровская 13 А стр 1При попытке проверки товара в магазине, сразу заявили, на прилавке осматривать товар нельзя, ставьте подпись, проверяйте в зале (не доставая из коробки ) Мною данное замечание было проигнорировано, проверил внешний вид, только после поставил подпись. В процессе эксплуатации, а точнее через 3 месяца после приобретения, обнаружил, что встроенная батарея не держит заряд. По данным сервисного центра Acer , заряда должно хватить минимум на 4 часа. На деле не дотягивал и до 3.5 часов (лежа на столе в режиме простоя).Собираюсь в гарантийный отдел на Дубровке. Тут я опишу подробно уловки ГО Ситилинка. Моей задачей было расторжение договора купли-продажи с возвратом денежных средств в полном объёме по чеку. При заполнение их. заявления, кроме основной проблемы с батареей, вписал все что я успел заметить некорректного в работе планшета. Включая BSOD, залипания экрана и т.д. Инженер предложил оформить подменное устройство на время ремонта (тут я поясню, по закону при выдачи подменного устройства, заявитель может рассчитывать только на ремонт, при расторжении ДКП, подмена не выдается). Сотрудник ГО предложил мне написать в поле требования, - «выдать подменное устройство» . В нем было написано «Возврат денежных средств» (Кстати, что бы получить это устройство, нужно ждать ответ юристов 10 дней) В графе комментарий сотрудника : «Товар принят в ремонт в СЦ» не Экспертиза качества в СЦ, а именно РЕМОНТ. Далее мне выдали учетный документ с № в котором в разделе «Состояние товара» вписано следующее – «БУ, незначительные механические повреждения». Если на товаре который вы сдаёте, нет царапин и потертостей, добивайтесьзачеркивайте удаления этого на обоих экземплярах , оставляя только БУ. Не стоит доверяться сотрудникам, когда вам скажут, что это всего лишь шаблон. Сотрудники ГО, заявили, что возврата денег не будет а товар максимум отремонтируют. В кол центре говорили тоже самое. Что по закону я на это не имею права, только ремонт.По истечении 15 дней, на мой адрес, почтой пришло письмо от юристов компании. В этом письме (без печати, подпись была факсимильной) Юристы написали мне следующее. Мол, мною был отдан в ремонт планшет, такого то числа, с таким то серийником и такими недостатками. Неполадки в котором нашли через 15 дней, и что таким образом товар находиться в СЦ где и будет отремонтирован, а деньги бы мне и рады отдать, но не нашли в товаре серьезных недостатков. Под серьезными недостатками они понимали те, которые нельзя починить. Скорее всего, такой неопределенный фарш который они называют, ответом на претензию, написан только с одной целью. Обозначить сроки решения (15 дней, точная дата не называется), подстраховаться.Через 3 дня (18й день) в личной странице на сайте статус гарантийного ремонта сменился на «Гарантийное обслуживание завершено». Еще через 2 (20й день) дня я приехал с документами, паспортом и полным комплектом в ГА для получения денег (такую информацию я получил в разговоре с сотрудником кол центра в отделе гарантии) Решение выносилось на основании письма Юристов (не заключения из СЦ ...) По приезду инженер, посмотрев на документы, сказал уже совсем другое, что – « все починено, можем забирать планшет». Не о каких деньгах и речи не может идти, и кто там, и что нам наговорил в кол центре – ему вообще до барабана. Затребовал письмо от Юристов, ссылаясь, что для возврата ему нужен документ высланный нам по почте (о том что его даже документом считать нельзя ему важно). Сам он узнать не может результат экспертизы, поскольку База данных не работает, юристы отдыхают, выше стоящее руководство недоступно и вообще он только товар принимает в гарантию и некуда и не кому звонить не обязан. Предложил заниматься этим самостоятельно.На вопрос о предоставление мне заключения из СЦ (авторизованного с печатью) о проведенной технической экспертизе товара , о выявлении заявленных неисправностей – получил отказ. Ответ был следующий – « в товаре сделано сл. Заменена прошивка, настройка системы, настройка биоса », а это по словам инженера ГО означает, что никаких неисправностей не обнаружено. Акта нет, есть бумажка (распечатка с Outlook) вот это все что есть, если нам не нравиться пишите претензию.Представитель Acer на основе SN предоставили сл. Информацию: Оборудование сдавалось в ремонт . Экспертиза не делалась . Все необходимые док-ты выданы магазину.Бодались час. После чего он набрал на телефон своему руководителю (точно не знаю не сообщал), после разговора мне предложили следующее:ДОКАЗАТЬ ЧТО УСТРОЙСТВО НЕ РАБОТАЕТ В ТЕЧЕНИИ ЧАСА . )) (инженеру ГО) после чего мне вернут деньги без нареканий.Просто скотским это отношение уже не назовешь, 20 дней предоставленных для выявления дефектов им мало, нужно чтоб покупатель еще доказывал. Разговор с инженерами ГО был после этого прекращен в виду бессмысленности.На следующий приезд в ГО на Дубровку. Получили отказ в беседе с Руководителем ГО, Юристы также отказались объяснять свое решение и общаться вообще. Предлагают писать претензии.Дело было решено после составления официальной претензии составленной Юристами в соответствии со всеми нормами. Подготовкой документов в РОСПОТРЕБНАДЗОР по адресу, Графский переулок д49.Сотрудники Ситилинка приняли решение вернуть деньги.",2,161,19
"Заказ N : W1699684. Магазин ситилинк обманывает клиентов. Сделал заказ через сайт ситилинка необходимых мне комплектующих для компьютера. В частности одной из позиций заинтересовал процессор intel core i7-2600К сборки коста рика . Оформил заказ через сайт, специально перезвонил поинтересовался наличием выбранных позиций, и уточнил чтобы процессор был именно сборки коста рика, а не малазийской. Девушка диспетчер подтвердила наличие товара, и сказала что процессор вы получите именно какой заказали. Т.к заказ был достаточно большой на общую сумму 27000 руб, весь товар мне пришлось получать на Амурской улице, что для меня другой конец географии. Тем, не менее с радостным чувством, я поехал в такую даль, в полной уверенности, что получу, что заказал. При входе в магазин стоит ресепшен, подошел поинтересоваться у кого оформить заказ, на что мне менеджер рукой показал, мол иди дальше, я занят. Уже начинаю тихо беситься, в нормальных компаниях так не поступают. Далее пол часа просидев на пункте приема товара, наконец то на табло загорелся мой заветный номер. Подхожу я к выдачи товара и вижу, что мне впихивают процессор малазийской сборки. Я естественно возмущаюсь и требую принести мне процессор сборки коста рика. Кладовщик поморщив не довольное лицо исчез куда-то еще минут на 10, приходит и констатирует, что такие процессоры давно уже закончились. У меня немая сцена, я ехал через всю Москву, чтобы получить именно его, уточнил наличие, заплатил, а мне заявляют что выбранного товара нет. После все этого, мое настроение упало, мне очень сильно хотелось устроить им скандал и разогнать остальных покупателей. Итог: Я отказался от всего заказа полностью, уже принципиально, не желаю работать с людьми, которые меня обманывают и другим рекомендую не работать с этим магазином.","1,5",97,24
"Купил у них 22"" монитор Самсунг. Привёз домой, посмотрели с семьёй - мал оказался, решили поменять на 24"". Позвонил в Ситилинк, они говорят привози, поменяем. Привёз, но в гарантийном отделе принять монитор отказались, т.к. подставка под монитор не вынимается из самого монитора. Когда я собирал монитор дома, то подставка вставилась в монитор легко – щёлк и всё. А обратно не вынимается. Причём сами приёмщики в Ситилинке бились-бились, но так и не смогли вытащить. Но это их не убедило, что мониор бракованный.На мои аргументы, что монитор имеет существенный заводской конструктивный брак – не отстёгивается подставка, ситилинковцы ответили, что это не их проблема. Сказали:- либо я сам должен устранить этот заводской брак и отстегнуть подставку от монитора- либо они примут монитор просто в ремонт и менять на другой не будут.В общем лишний раз убедился: серьёзные товары надо покупать только в специализированных магазинах у авторизованных продавцов, чтобы в случае чего получить профессиональную техническую помощь. Не стоит покупать у кого попало, где подешевле.",3,73,7
"Я 3 марта 2012 года приобрел в магазине СИТИЛИНК, расположенный по адресу: Москва, ул. Амурская, д. 7 жесткий диск SEAGATE Barracuda LP ST2000DL003, 2Тб, HDD, SATA III за 3200 руб со скидкой (указано- повреждена упаковка). Устройство оказалось не работоспособным. В гарантийном отделе обнаружили едва заметную вмятину на корпусе, которую я при покупке не увидел.В связи с этим мне было отказано в замене товара или в возврате денежных средств.Мне продали заведомо поврежденный жесткий диск. Обходите стороной этот магазин. Полно более достойных продавцов...",1,106,14
"Что касается достоверности описания товара на сайте, наличия, соответствия цен и т.п. - нареканий никогда не было.А вот с наличием товара могут быть проблемы. В предыдущий раз оформил заказ с доставкой через 2 дня, на следующий день звонят и сообщают, что товар будет только через 10 дней. Отказался от заказа. Правда, такое было только один раз, а покупал там раза 4.Иногда бывает проблематично дозвониться в магазин - все линии заняты и приходится несколько минут ждать, либо автоответчик просто сбрасывает звонки. А иногда подвешивают ""Вам обязательно ответят"", ждешь несколько минут и потом звонок сбрасывается - обидно, что потратил зря время.","4,5",32,5
"Купили вдвоем с мужем аэрогриль на ул. Дубровка (Москва). Когда брали коробку, продавец не хотел ее распечатывать и проверять товар на наличие дефектов, а просил скорее подписать договор продажи, что товар осмотрен.Сам продавец подписал договор, что товар без дефектов, не соматривая его. Тут же в магазине мы его осмотрели и ничого плохого не обнаружили. Приехав домой и полностью распаковав его, увидели, что в корпусе аэрогриля не хватает одного удерживающего болта, т.е. механическое повреждение. Через день поехали в магазин, чтобы обменять брак на нормальное изделие или вернуть денги. Но не тут то было. В гарантийном отделе сказали, что раз есть механическое повреждение, то ни нового изделия, ни денег нам не вернут, т.к. сами виноваты, что не досмотрели и подписали договор. Т.Е. магазин полностью перекладывает ответственность за покупку бракованного товара на покупателя, что не соответствует принятым законам ""о защите прав потребителя"" (ведь не все повреждения можно сразу увидеть, а виноват- по их мнению - ты сам, а отнюдь не магазин или продавец, продающие испорченное изделие). Предложено было написать претензию и дальше самим заниматься поиском правды. ПОЛИТИКА МАГАЗИНА - ПРОДАТЬ БРАК, НЕ ВЗИРАЯ НИ НА КАКИЕ ЗАКОНЫ НЕ ВОЗВРАЩАТЬ ДЕНЬГИ, А ПОМОТАТЬ ПОКУПАТЕЛЯ, В НАДЕЖДЕ, ЧТО ЕМУ ЭТО НАДОЕСТ.Обязательно обращусь в соответствующие инстанции по проверке правил торговли в СИТИЛИНК.Не покупайте в СИТИЛИНК ничего, особенно дорогой товар, потерять можно больше.",1,94,10
"В сентябре покупал комплектующие для сборки ПК (7 единиц). После сборки и при первом включении, через 3 сек. сгорела видеокарта. Была сдана в ГО, где обнаружилось, что серийный № на в/к и упаковке различается на 1 последнюю цифру. Карту приняли на дефектологию сроком 21 день. На 45 день мне предложили забрать ее и самому везти в СЦ производителя, т.к. СЦ Ситилинка ее не принял из-за механического повреждения (эл.пробой между платой в/к и мет. кожухом охлаждения). Была написана претензия на возврат денег. На 9-й день по тел. получен ответ-отказ. Пообещал ребятам судебное разбирательство, т.к. дефектология продавцом не проведена, и при продаже на складе был совершен явный подлог. На 10-й день после написания претензии вернули деньги. Итог-промурыжили почти 2 месяца, за это время прокрутили мои деньги и получили ""навар"". Кроме того в коробке с в/к отсутствовал Гарантийный талон ""Asus""а и сертификат, что говорит о ""серости"" продукта.Вывод - не ведитесь на дешевизну и положительные отзывы. Ситилинк торгует ""серым"", некачественным товаром, и упаси Вас обратиться в Гарантийный отдел на Оптиков, нервный срыв Вам обеспечен.Отзыв написан с одобрения работников ГО ""Ситилинка"", которые сказали, что им плевать что о них пишут.)","1,5",150,16
"Персонал очень вежлив и когда продают вам товар и когда потом ""посылают"" вас подальше, причем во втором случае вы никогда не найдете вышестоящее руководство.При покупке в магазине товара продавцы убеждают, что согласно Закона РФ ""О защите прав потребителей"" (закон о правах потребителя) от 07.02.1992 N 2300-1 ст.Статья 26.1, товар надлежащего качества можно вернуть в течении 7 дней. На деле все обстоит не так. Купленный мною увлажнитель воздуха в Ростове на Дону, на следующий день отказались принимать аргументируя тем, что в него ЗАЛИВАЛАСЬ ВОДА. Конечно без воды такой прибор проверить невозможно. В официальном отказе они ссылались на вышеуказанный закон, но в своем изложении, где добавили, что товар можно вернуть без следов эксплуатации (остались мелкие капли воды в месте где ее невозможно удалить). При мне такие отказы получали все, даже по причине оставленных отпечатков пальцев.",4,43,11
"5-6 раз за последние 3 месяца я оформляла заказы в Ситилинке и 5 раз в мини-маркете я распечатывала бракованную продукцию и, конечно, оставляла её в магазине. Нормальный фен (без царапин, потертостей и отпечатков пальцев) я получила только с 4-го раза и сейчас ещё пока имею терпение ожидать повторно нормальный увлажнитель воздуха (без царапин и чистый - на первом был такой слой грязи, что даже я удивилась - хотя магазин этот уже знаю и их манеру сплавлять витринные или б/у-шные приборы) и фильт для воды (нужного цвета).Скорость доставки хорошая, обслуживание тоже (в Ново-переделкино в мини-маркете, по крайней мере), заказывать на сайте очень удобно и магазин рядом с домом - но что всё это дает без главного параметра для покупки - КАЧЕСТВА.Отправила 2 дня назад через форму сайта жалобу на подобное отношение - ответа уже и не жду, может и пришлют какую-то формальную фразу, но мы-то с ними хорошо понимаем, что такой процент это уже не случайность, а выбранный компанией стиль работы.Мышки, флешки, может быть и буду заказывать - рядом с домом все-таки, но что-то дороже - нет, мне не нужны такие проблемы.","3,5",71,10
